"","accID","accType","accSize","accTargets","district","month","sales","qty","strategy1","strategy2","strategy3","salesVisit1","salesVisit2","salesVisit3","salesVisit4","salesVisit5","compBrand"
"1621","XYZ-987103","Hospital",500,20,3,2014-10-01,11080747,107,0,0,0,0,1800000,0,150000,0,4
"1622","XYZ-987103","Hospital",500,20,3,2014-11-01,8523652,82,0,0,0,0,1650000,75000,0,0,4
"1623","XYZ-987103","Hospital",500,20,3,2014-12-01,13637843,131,0,0,0,0,1350000,0,75000,0,4
"1624","XYZ-987103","Hospital",500,20,3,2015-01-01,13637843,131,0,0,0,0,750000,0,75000,0,4
"1625","XYZ-987103","Hospital",500,20,3,2015-02-01,10228382,98,0,0,0,225000,375000,0,225000,0,4
"1626","XYZ-987103","Hospital",500,20,3,2015-03-01,16194938,156,0,0,0,0,1725000,0,0,0,4
"1627","XYZ-987103","Hospital",500,20,3,2015-04-01,15342573,148,0,0,0,0,1425000,0,0,75000,4
"1628","XYZ-987103","Hospital",500,20,3,2015-05-01,17899669,172,0,0,0,0,1350000,0,0,0,4
"1629","XYZ-987103","Hospital",500,20,3,2015-06-01,17047304,164,0,0,0,0,1200000,0,0,0,5
"1630","XYZ-987103","Hospital",500,20,3,2015-07-01,23013860,221,0,0,0,0,1650000,0,0,0,5
"1631","XYZ-987103","Hospital",500,20,3,2015-08-01,24718590,238,0,133450,0,150000,525000,0,750000,0,5
"1632","XYZ-987103","Hospital",500,20,3,2015-09-01,24718590,238,0,0,0,150000,225000,0,1050000,0,5
"1633","XYZ-987104","Polyclinic",100,2,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1634","XYZ-987104","Polyclinic",100,2,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1635","XYZ-987104","Polyclinic",100,2,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1636","XYZ-987104","Polyclinic",100,2,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1637","XYZ-987104","Polyclinic",100,2,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1638","XYZ-987104","Polyclinic",100,2,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"1639","XYZ-987104","Polyclinic",100,2,3,2014-04-01,0,0,0,82000,0,0,75000,150000,0,0,4
"1640","XYZ-987104","Polyclinic",100,2,3,2014-05-01,0,0,0,0,0,0,150000,75000,0,0,4
"1641","XYZ-987104","Polyclinic",100,2,3,2014-06-01,0,0,0,0,0,0,225000,225000,0,0,4
"1642","XYZ-987104","Polyclinic",100,2,3,2014-07-01,852365,8,0,0,0,0,150000,75000,0,0,4
"1643","XYZ-987104","Polyclinic",100,2,3,2014-08-01,852365,8,0,0,0,0,3e+05,375000,0,0,4
"1644","XYZ-987104","Polyclinic",100,2,3,2014-09-01,0,0,0,0,0,0,150000,375000,0,0,4
"1645","XYZ-987104","Polyclinic",100,2,3,2014-10-01,0,0,0,0,0,0,75000,525000,0,0,4
"1646","XYZ-987104","Polyclinic",100,2,3,2014-11-01,0,0,0,0,0,0,75000,525000,0,0,4
"1647","XYZ-987104","Polyclinic",100,2,3,2014-12-01,0,0,0,0,0,0,0,3e+05,0,0,4
"1648","XYZ-987104","Polyclinic",100,2,3,2015-01-01,0,0,0,0,0,0,75000,525000,0,0,4
"1649","XYZ-987104","Polyclinic",100,2,3,2015-02-01,0,0,0,0,0,0,0,3e+05,0,0,4
"1650","XYZ-987104","Polyclinic",100,2,3,2015-03-01,852365,8,0,0,0,0,0,6e+05,0,0,4
"1651","XYZ-987104","Polyclinic",100,2,3,2015-04-01,0,0,0,0,0,0,0,6e+05,0,0,4
"1652","XYZ-987104","Polyclinic",100,2,3,2015-05-01,0,0,0,0,0,0,0,3e+05,0,0,4
"1653","XYZ-987104","Polyclinic",100,2,3,2015-06-01,0,0,0,0,0,0,0,0,0,0,5
"1654","XYZ-987104","Polyclinic",100,2,3,2015-07-01,0,0,0,0,0,0,0,675000,0,0,5
"1655","XYZ-987104","Polyclinic",100,2,3,2015-08-01,0,0,0,0,0,0,0,225000,0,0,5
"1656","XYZ-987104","Polyclinic",100,2,3,2015-09-01,0,0,0,0,0,0,0,0,0,0,5
"1657","XYZ-987106","Polyclinic",30,2,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1658","XYZ-987106","Polyclinic",30,2,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1659","XYZ-987106","Polyclinic",30,2,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1660","XYZ-987106","Polyclinic",30,2,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1661","XYZ-987106","Polyclinic",30,2,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1662","XYZ-987106","Polyclinic",30,2,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"1663","XYZ-987106","Polyclinic",30,2,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"1664","XYZ-987106","Polyclinic",30,2,3,2014-05-01,0,0,0,0,0,0,0,0,0,0,4
"1665","XYZ-987106","Polyclinic",30,2,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"1666","XYZ-987106","Polyclinic",30,2,3,2014-07-01,0,0,0,0,0,0,0,0,0,0,4
"1667","XYZ-987106","Polyclinic",30,2,3,2014-08-01,852365,8,0,0,0,0,0,0,0,0,4
"1668","XYZ-987106","Polyclinic",30,2,3,2014-09-01,852365,8,0,0,0,0,0,0,0,0,4
"1669","XYZ-987106","Polyclinic",30,2,3,2014-10-01,852365,8,0,0,0,0,0,0,0,0,4
"1670","XYZ-987106","Polyclinic",30,2,3,2014-11-01,0,0,0,0,0,0,0,0,0,0,4
"1671","XYZ-987106","Polyclinic",30,2,3,2014-12-01,852365,8,0,0,0,0,0,0,0,0,4
"1672","XYZ-987106","Polyclinic",30,2,3,2015-01-01,852365,8,0,0,0,0,0,0,0,0,4
"1673","XYZ-987106","Polyclinic",30,2,3,2015-02-01,852365,8,0,0,0,0,0,150000,0,0,4
"1674","XYZ-987106","Polyclinic",30,2,3,2015-03-01,852365,8,0,0,0,0,0,150000,0,0,4
"1675","XYZ-987106","Polyclinic",30,2,3,2015-04-01,852365,8,0,0,0,0,0,225000,0,0,4
"1676","XYZ-987106","Polyclinic",30,2,3,2015-05-01,852365,8,0,0,0,0,0,150000,0,0,4
"1677","XYZ-987106","Polyclinic",30,2,3,2015-06-01,852365,8,0,0,0,0,0,0,0,0,5
"1678","XYZ-987106","Polyclinic",30,2,3,2015-07-01,852365,8,0,0,0,0,0,150000,0,0,5
"1679","XYZ-987106","Polyclinic",30,2,3,2015-08-01,852365,8,0,0,0,0,0,150000,0,0,5
"1680","XYZ-987106","Polyclinic",30,2,3,2015-09-01,852365,8,0,0,0,0,0,0,0,0,5
"1681","XYZ-987107","Pharmacy",880,45,3,2013-10-01,340946,3,0,0,0,0,0,0,0,0,4
"1682","XYZ-987107","Pharmacy",880,45,3,2013-11-01,596656,6,0,0,0,0,0,0,0,0,4
"1683","XYZ-987107","Pharmacy",880,45,3,2013-12-01,511419,5,0,0,0,0,525000,675000,0,0,4
"1684","XYZ-987107","Pharmacy",880,45,3,2014-01-01,1704730,16,0,30332,0,75000,750000,225000,0,225000,4
"1685","XYZ-987107","Pharmacy",880,45,3,2014-02-01,3750407,36,0,514885,0,0,1125000,3e+05,0,75000,4
"1686","XYZ-987107","Pharmacy",880,45,3,2014-03-01,3238988,31,0,483913,0,0,1350000,9e+05,0,0,4
"1687","XYZ-987107","Pharmacy",880,45,3,2014-04-01,4688008,45,90000,774500,0,75000,1200000,1275000,75000,75000,4
"1688","XYZ-987107","Pharmacy",880,45,3,2014-05-01,4773245,46,0,690000,0,0,1500000,6e+05,0,0,4
"1689","XYZ-987107","Pharmacy",880,45,3,2014-06-01,8267942,80,0,403000,0,0,1350000,675000,0,0,4
"1690","XYZ-987107","Pharmacy",880,45,3,2014-07-01,12188822,117,0,2529341,0,0,1125000,975000,0,0,4
"1691","XYZ-987107","Pharmacy",880,45,3,2014-08-01,9716963,93,0,1122415,0,0,1500000,1200000,0,75000,4
"1692","XYZ-987107","Pharmacy",880,45,3,2014-09-01,11506930,111,0,792532,0,0,1125000,9e+05,0,0,4
"1693","XYZ-987107","Pharmacy",880,45,3,2014-10-01,15001627,144,377400,237500,0,0,1575000,825000,0,0,4
"1694","XYZ-987107","Pharmacy",880,45,3,2014-11-01,12955951,125,0,156600,0,0,9e+05,975000,0,0,4
"1695","XYZ-987107","Pharmacy",880,45,3,2014-12-01,15427810,148,69055,0,0,0,6e+05,1350000,0,0,4
"1696","XYZ-987107","Pharmacy",880,45,3,2015-01-01,16194938,156,0,1819395,0,0,825000,1350000,0,150000,4
"1697","XYZ-987107","Pharmacy",880,45,3,2015-02-01,13637843,131,0,896274,0,0,450000,1050000,0,0,4
"1698","XYZ-987107","Pharmacy",880,45,3,2015-03-01,22672914,218,0,563826,0,0,1275000,2100000,0,75000,4
"1699","XYZ-987107","Pharmacy",880,45,3,2015-04-01,25656192,247,572000,1763957,0,0,825000,1800000,0,0,4
"1700","XYZ-987107","Pharmacy",880,45,3,2015-05-01,23866225,230,0,606732,0,0,9e+05,1125000,0,0,4
"1701","XYZ-987107","Pharmacy",880,45,3,2015-06-01,20030582,193,0,934412,0,0,525000,1650000,0,0,5
"1702","XYZ-987107","Pharmacy",880,45,3,2015-07-01,23184333,223,0,310866,0,0,525000,2100000,0,0,5
"1703","XYZ-987107","Pharmacy",880,45,3,2015-08-01,25826665,248,0,689600,0,0,2850000,1200000,0,0,5
"1704","XYZ-987107","Pharmacy",880,45,3,2015-09-01,25741428,248,0,559840,0,0,1575000,2250000,0,0,5
"1705","XYZ-987109","Polyclinic",40,1,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1706","XYZ-987109","Polyclinic",40,1,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1707","XYZ-987109","Polyclinic",40,1,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1708","XYZ-987109","Polyclinic",40,1,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1709","XYZ-987109","Polyclinic",40,1,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1710","XYZ-987109","Polyclinic",40,1,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"1711","XYZ-987109","Polyclinic",40,1,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"1712","XYZ-987109","Polyclinic",40,1,3,2014-05-01,0,0,0,0,0,0,0,0,0,0,4
"1713","XYZ-987109","Polyclinic",40,1,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"1714","XYZ-987109","Polyclinic",40,1,3,2014-07-01,0,0,0,0,0,0,0,0,0,0,4
"1715","XYZ-987109","Polyclinic",40,1,3,2014-08-01,0,0,0,0,0,0,0,0,0,0,4
"1716","XYZ-987109","Polyclinic",40,1,3,2014-09-01,0,0,0,7750,0,0,150000,0,0,0,4
"1717","XYZ-987109","Polyclinic",40,1,3,2014-10-01,0,0,0,0,0,0,150000,0,0,0,4
"1718","XYZ-987109","Polyclinic",40,1,3,2014-11-01,0,0,0,0,0,0,225000,0,0,0,4
"1719","XYZ-987109","Polyclinic",40,1,3,2014-12-01,1704730,16,0,0,0,0,75000,0,0,0,4
"1720","XYZ-987109","Polyclinic",40,1,3,2015-01-01,0,0,0,0,0,0,375000,0,0,0,4
"1721","XYZ-987109","Polyclinic",40,1,3,2015-02-01,0,0,0,0,0,0,150000,0,0,0,4
"1722","XYZ-987109","Polyclinic",40,1,3,2015-03-01,0,0,0,0,0,0,3e+05,0,0,0,4
"1723","XYZ-987109","Polyclinic",40,1,3,2015-04-01,0,0,0,0,0,0,150000,0,0,0,4
"1724","XYZ-987109","Polyclinic",40,1,3,2015-05-01,0,0,0,0,0,0,150000,0,0,0,4
"1725","XYZ-987109","Polyclinic",40,1,3,2015-06-01,0,0,0,0,0,0,150000,0,0,0,5
"1726","XYZ-987109","Polyclinic",40,1,3,2015-07-01,0,0,0,0,0,0,150000,0,0,0,5
"1727","XYZ-987109","Polyclinic",40,1,3,2015-08-01,0,0,0,0,0,0,150000,0,0,0,5
"1728","XYZ-987109","Polyclinic",40,1,3,2015-09-01,0,0,0,0,0,0,0,0,0,0,5
"1729","XYZ-987111","Hospital",260,12,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1730","XYZ-987111","Hospital",260,12,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1731","XYZ-987111","Hospital",260,12,3,2013-12-01,0,0,0,0,0,0,225000,375000,0,0,4
"1732","XYZ-987111","Hospital",260,12,3,2014-01-01,0,0,0,0,0,0,225000,3e+05,0,0,4
"1733","XYZ-987111","Hospital",260,12,3,2014-02-01,0,0,0,0,0,0,0,3e+05,0,0,4
"1734","XYZ-987111","Hospital",260,12,3,2014-03-01,0,0,0,0,0,0,225000,150000,0,0,4
"1735","XYZ-987111","Hospital",260,12,3,2014-04-01,0,0,456260,0,0,0,150000,150000,0,0,4
"1736","XYZ-987111","Hospital",260,12,3,2014-05-01,0,0,0,909468,0,0,225000,75000,75000,0,4
"1737","XYZ-987111","Hospital",260,12,3,2014-06-01,1704730,16,1123797,0,0,0,150000,0,0,0,4
"1738","XYZ-987111","Hospital",260,12,3,2014-07-01,2557096,25,0,0,0,75000,3e+05,75000,0,0,4
"1739","XYZ-987111","Hospital",260,12,3,2014-08-01,2557096,25,0,0,0,0,375000,0,0,0,4
"1740","XYZ-987111","Hospital",260,12,3,2014-09-01,4261826,41,0,275200,0,75000,450000,0,0,0,4
"1741","XYZ-987111","Hospital",260,12,3,2014-10-01,5114191,49,0,0,741960,525000,75000,150000,0,0,4
"1742","XYZ-987111","Hospital",260,12,3,2014-11-01,5966556,57,0,0,0,0,450000,0,0,0,4
"1743","XYZ-987111","Hospital",260,12,3,2014-12-01,7671287,74,30000,0,0,0,75000,150000,75000,0,4
"1744","XYZ-987111","Hospital",260,12,3,2015-01-01,9376017,90,0,1217346,0,0,3e+05,525000,0,75000,4
"1745","XYZ-987111","Hospital",260,12,3,2015-02-01,5114191,49,0,959750,0,0,150000,3e+05,0,0,4
"1746","XYZ-987111","Hospital",260,12,3,2015-03-01,9376017,90,0,0,0,0,3e+05,375000,0,0,4
"1747","XYZ-987111","Hospital",260,12,3,2015-04-01,6818921,66,0,368030,0,0,6e+05,3e+05,0,0,4
"1748","XYZ-987111","Hospital",260,12,3,2015-05-01,10228382,98,0,0,0,0,150000,225000,3e+05,0,4
"1749","XYZ-987111","Hospital",260,12,3,2015-06-01,8523652,82,0,0,0,150000,0,75000,225000,0,5
"1750","XYZ-987111","Hospital",260,12,3,2015-07-01,8523652,82,0,0,0,0,0,750000,0,0,5
"1751","XYZ-987111","Hospital",260,12,3,2015-08-01,10228382,98,0,11200,0,0,375000,450000,0,0,5
"1752","XYZ-987111","Hospital",260,12,3,2015-09-01,11933113,115,0,0,0,0,150000,825000,0,0,5
"1753","XYZ-987112","Private Clinic",50,1,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1754","XYZ-987112","Private Clinic",50,1,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1755","XYZ-987112","Private Clinic",50,1,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1756","XYZ-987112","Private Clinic",50,1,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1757","XYZ-987112","Private Clinic",50,1,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1758","XYZ-987112","Private Clinic",50,1,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"1759","XYZ-987112","Private Clinic",50,1,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"1760","XYZ-987112","Private Clinic",50,1,3,2014-05-01,0,0,0,0,0,0,0,0,0,0,4
"1761","XYZ-987112","Private Clinic",50,1,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"1762","XYZ-987112","Private Clinic",50,1,3,2014-07-01,0,0,0,0,0,0,0,0,0,0,4
"1763","XYZ-987112","Private Clinic",50,1,3,2014-08-01,0,0,0,0,0,0,150000,0,0,0,4
"1764","XYZ-987112","Private Clinic",50,1,3,2014-09-01,0,0,0,0,0,0,0,450000,0,0,4
"1765","XYZ-987112","Private Clinic",50,1,3,2014-10-01,0,0,0,0,0,0,0,3e+05,0,0,4
"1766","XYZ-987112","Private Clinic",50,1,3,2014-11-01,0,0,0,0,0,0,0,3e+05,0,0,4
"1767","XYZ-987112","Private Clinic",50,1,3,2014-12-01,0,0,0,0,0,0,3e+05,0,0,0,4
"1768","XYZ-987112","Private Clinic",50,1,3,2015-01-01,0,0,0,0,0,0,450000,0,0,0,4
"1769","XYZ-987112","Private Clinic",50,1,3,2015-02-01,0,0,0,0,0,0,0,0,0,0,4
"1770","XYZ-987112","Private Clinic",50,1,3,2015-03-01,0,0,0,0,0,0,0,0,0,0,4
"1771","XYZ-987112","Private Clinic",50,1,3,2015-04-01,0,0,0,0,0,0,150000,75000,0,0,4
"1772","XYZ-987112","Private Clinic",50,1,3,2015-05-01,0,0,0,0,0,0,75000,150000,0,0,4
"1773","XYZ-987112","Private Clinic",50,1,3,2015-06-01,0,0,0,0,0,0,75000,150000,0,0,5
"1774","XYZ-987112","Private Clinic",50,1,3,2015-07-01,0,0,0,0,0,0,75000,75000,0,0,5
"1775","XYZ-987112","Private Clinic",50,1,3,2015-08-01,1704730,16,0,0,0,0,0,0,0,0,5
"1776","XYZ-987112","Private Clinic",50,1,3,2015-09-01,0,0,0,0,0,0,0,75000,0,0,5
"1777","XYZ-987113","Private Clinic",10,2,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1778","XYZ-987113","Private Clinic",10,2,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1779","XYZ-987113","Private Clinic",10,2,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1780","XYZ-987113","Private Clinic",10,2,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1781","XYZ-987113","Private Clinic",10,2,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1782","XYZ-987113","Private Clinic",10,2,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"1783","XYZ-987113","Private Clinic",10,2,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"1784","XYZ-987113","Private Clinic",10,2,3,2014-05-01,0,0,0,0,0,0,0,0,0,0,4
"1785","XYZ-987113","Private Clinic",10,2,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"1786","XYZ-987113","Private Clinic",10,2,3,2014-07-01,0,0,0,0,0,0,0,0,0,0,4
"1787","XYZ-987113","Private Clinic",10,2,3,2014-08-01,0,0,0,0,0,0,0,0,0,0,4
"1788","XYZ-987113","Private Clinic",10,2,3,2014-09-01,0,0,0,0,0,0,0,0,0,0,4
"1789","XYZ-987113","Private Clinic",10,2,3,2014-10-01,0,0,0,0,0,0,0,0,0,0,4
"1790","XYZ-987113","Private Clinic",10,2,3,2014-11-01,0,0,0,0,0,0,0,0,0,0,4
"1791","XYZ-987113","Private Clinic",10,2,3,2014-12-01,0,0,0,0,0,0,0,0,0,0,4
"1792","XYZ-987113","Private Clinic",10,2,3,2015-01-01,0,0,0,0,0,0,0,0,0,0,4
"1793","XYZ-987113","Private Clinic",10,2,3,2015-02-01,0,0,0,0,0,0,0,0,0,0,4
"1794","XYZ-987113","Private Clinic",10,2,3,2015-03-01,0,0,0,0,0,0,0,0,0,0,4
"1795","XYZ-987113","Private Clinic",10,2,3,2015-04-01,0,0,0,0,0,0,0,0,0,0,4
"1796","XYZ-987113","Private Clinic",10,2,3,2015-05-01,0,0,0,0,0,0,75000,0,0,0,4
"1797","XYZ-987113","Private Clinic",10,2,3,2015-06-01,0,0,0,0,0,0,75000,0,0,0,5
"1798","XYZ-987113","Private Clinic",10,2,3,2015-07-01,0,0,0,0,0,0,75000,0,0,0,5
"1799","XYZ-987113","Private Clinic",10,2,3,2015-08-01,852365,8,0,0,0,0,75000,75000,0,0,5
"1800","XYZ-987113","Private Clinic",10,2,3,2015-09-01,1704730,16,0,0,0,0,75000,0,0,0,5
"1801","XYZ-987118","Polyclinic",60,4,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1802","XYZ-987118","Polyclinic",60,4,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1803","XYZ-987118","Polyclinic",60,4,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1804","XYZ-987118","Polyclinic",60,4,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1805","XYZ-987118","Polyclinic",60,4,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1806","XYZ-987118","Polyclinic",60,4,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"1807","XYZ-987118","Polyclinic",60,4,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"1808","XYZ-987118","Polyclinic",60,4,3,2014-05-01,0,0,0,0,0,0,0,0,0,0,4
"1809","XYZ-987118","Polyclinic",60,4,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"1810","XYZ-987118","Polyclinic",60,4,3,2014-07-01,0,0,0,216750,0,0,0,0,0,0,4
"1811","XYZ-987118","Polyclinic",60,4,3,2014-08-01,0,0,0,0,0,0,450000,0,0,0,4
"1812","XYZ-987118","Polyclinic",60,4,3,2014-09-01,0,0,0,0,0,0,525000,225000,0,0,4
"1813","XYZ-987118","Polyclinic",60,4,3,2014-10-01,0,0,0,0,0,0,225000,525000,0,0,4
"1814","XYZ-987118","Polyclinic",60,4,3,2014-11-01,0,0,0,0,0,0,225000,450000,0,0,4
"1815","XYZ-987118","Polyclinic",60,4,3,2014-12-01,0,0,0,0,0,0,825000,0,0,0,4
"1816","XYZ-987118","Polyclinic",60,4,3,2015-01-01,0,0,0,0,0,0,6e+05,0,0,0,4
"1817","XYZ-987118","Polyclinic",60,4,3,2015-02-01,0,0,0,0,0,0,525000,0,0,0,4
"1818","XYZ-987118","Polyclinic",60,4,3,2015-03-01,0,0,0,0,0,0,825000,150000,0,0,4
"1819","XYZ-987118","Polyclinic",60,4,3,2015-04-01,0,0,0,46746,0,0,6e+05,150000,0,0,4
"1820","XYZ-987118","Polyclinic",60,4,3,2015-05-01,0,0,0,44745,0,0,450000,0,0,0,4
"1821","XYZ-987118","Polyclinic",60,4,3,2015-06-01,852365,8,0,0,0,0,450000,0,0,0,5
"1822","XYZ-987118","Polyclinic",60,4,3,2015-07-01,0,0,0,0,0,0,0,0,0,0,5
"1823","XYZ-987118","Polyclinic",60,4,3,2015-08-01,0,0,0,197250,0,0,0,0,0,0,5
"1824","XYZ-987118","Polyclinic",60,4,3,2015-09-01,0,0,0,0,0,0,225000,375000,0,0,5
"1825","XYZ-987119","Polyclinic",100,3,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1826","XYZ-987119","Polyclinic",100,3,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1827","XYZ-987119","Polyclinic",100,3,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1828","XYZ-987119","Polyclinic",100,3,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1829","XYZ-987119","Polyclinic",100,3,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1830","XYZ-987119","Polyclinic",100,3,3,2014-03-01,0,0,0,0,0,0,0,0,0,0,4
"1831","XYZ-987119","Polyclinic",100,3,3,2014-04-01,0,0,0,0,0,0,0,0,0,0,4
"1832","XYZ-987119","Polyclinic",100,3,3,2014-05-01,0,0,0,0,0,0,0,0,0,0,4
"1833","XYZ-987119","Polyclinic",100,3,3,2014-06-01,0,0,0,0,0,0,0,0,0,0,4
"1834","XYZ-987119","Polyclinic",100,3,3,2014-07-01,0,0,0,0,0,0,0,0,0,0,4
"1835","XYZ-987119","Polyclinic",100,3,3,2014-08-01,0,0,0,0,0,0,0,0,0,0,4
"1836","XYZ-987119","Polyclinic",100,3,3,2014-09-01,0,0,0,0,0,0,0,0,0,0,4
"1837","XYZ-987119","Polyclinic",100,3,3,2014-10-01,0,0,0,0,0,0,0,0,0,0,4
"1838","XYZ-987119","Polyclinic",100,3,3,2014-11-01,0,0,0,0,0,0,0,0,0,0,4
"1839","XYZ-987119","Polyclinic",100,3,3,2014-12-01,0,0,0,0,0,0,0,0,0,0,4
"1840","XYZ-987119","Polyclinic",100,3,3,2015-01-01,0,0,0,0,0,0,0,0,0,0,4
"1841","XYZ-987119","Polyclinic",100,3,3,2015-02-01,0,0,0,0,0,0,0,0,0,0,4
"1842","XYZ-987119","Polyclinic",100,3,3,2015-03-01,0,0,0,0,0,0,0,0,0,0,4
"1843","XYZ-987119","Polyclinic",100,3,3,2015-04-01,0,0,0,0,0,0,75000,0,0,0,4
"1844","XYZ-987119","Polyclinic",100,3,3,2015-05-01,0,0,0,20132,0,0,75000,0,0,0,4
"1845","XYZ-987119","Polyclinic",100,3,3,2015-06-01,0,0,0,0,0,0,225000,75000,0,0,5
"1846","XYZ-987119","Polyclinic",100,3,3,2015-07-01,1704730,16,0,0,0,0,75000,0,0,0,5
"1847","XYZ-987119","Polyclinic",100,3,3,2015-08-01,1704730,16,0,0,0,0,3e+05,0,0,0,5
"1848","XYZ-987119","Polyclinic",100,3,3,2015-09-01,852365,8,0,0,0,0,1425000,0,75000,0,5
"1849","XYZ-987120","Polyclinic",40,2,3,2013-10-01,0,0,0,0,0,0,0,0,0,0,4
"1850","XYZ-987120","Polyclinic",40,2,3,2013-11-01,0,0,0,0,0,0,0,0,0,0,4
"1851","XYZ-987120","Polyclinic",40,2,3,2013-12-01,0,0,0,0,0,0,0,0,0,0,4
"1852","XYZ-987120","Polyclinic",40,2,3,2014-01-01,0,0,0,0,0,0,0,0,0,0,4
"1853","XYZ-987120","Polyclinic",40,2,3,2014-02-01,0,0,0,0,0,0,0,0,0,0,4
"1854","XYZ-987120","Polyclinic",40,2,3,2014-03-01,0,0,0,0,0,0,150000,0,0,0,4
"1855","XYZ-987120","Polyclinic",40,2,3,2014-04-01,0,0,0,249000,0,0,75000,75000,0,0,4
"1856","XYZ-987120","Polyclinic",40,2,3,2014-05-01,0,0,0,0,0,0,75000,75000,0,0,4
"1857","XYZ-987120","Polyclinic",40,2,3,2014-06-01,0,0,0,0,0,0,0,150000,0,0,4
"1858","XYZ-987120","Polyclinic",40,2,3,2014-07-01,0,0,0,0,0,0,75000,225000,0,0,4
"1859","XYZ-987120","Polyclinic",40,2,3,2014-08-01,852365,8,0,0,0,0,75000,3e+05,0,0,4
"1860","XYZ-987120","Polyclinic",40,2,3,2014-09-01,6818921,66,0,0,0,0,0,0,0,0,4
"1861","XYZ-987120","Polyclinic",40,2,3,2014-10-01,4261826,41,0,0,0,0,0,0,0,0,4
"1862","XYZ-987120","Polyclinic",40,2,3,2014-11-01,0,0,0,0,0,0,0,0,0,0,4
"1863","XYZ-987120","Polyclinic",40,2,3,2014-12-01,8523652,82,0,0,0,0,0,0,0,0,4
"1864","XYZ-987120","Polyclinic",40,2,3,2015-01-01,17047304,164,0,0,0,0,450000,0,0,0,4
"1865","XYZ-987120","Polyclinic",40,2,3,2015-02-01,0,0,0,0,0,0,450000,0,0,0,4
"1866","XYZ-987120","Polyclinic",40,2,3,2015-03-01,8523652,82,0,0,0,0,675000,0,0,0,4
"1867","XYZ-987120","Polyclinic",40,2,3,2015-04-01,0,0,0,0,0,0,675000,0,0,0,4
"1868","XYZ-987120","Polyclinic",40,2,3,2015-05-01,0,0,0,0,0,0,3e+05,150000,0,0,4
"1869","XYZ-987120","Polyclinic",40,2,3,2015-06-01,0,0,0,0,0,0,6e+05,150000,0,0,5
